
country,area_name,aoi_category,longitude,latitude,year,biomass_mg_ha,s2_B1,s2_B2,s2_B3,s2_B4,s2_B5,s2_B6,s2_B7,s2_B8,s2_B8A,s2_B9,s2_B11,s2_B12,s2_AOT,s2_WVP,s2_SCL,s2_TCI_R,s2_TCI_G,s2_TCI_B,s2_NDVI,s2_EVI,s2_NDWI
Brazil,Amazonas,Stable_Forest,-59.52313429375099,-6.4732150216010655,2021,352.680511,209.0,197.5,375.5,198.0,644.5,2082.5,2678.0,2782.0,2981.5,3237.5,1336.5,510.5,65.0,3350.0,4.0,20.5,39.0,21.5,0.8671140670776367,2.594638015865047,-0.7621536254882812
Brazil,Amazonas,Stable_Forest,-59.4525267124192,-11.343970323625523,2021,103.461739,201.0,236.5,417.4,221.33333333333334,758.3333333333334,2347.75,2996.0,3168.0,3304.5,3028.3333333333335,1536.75,641.6666666666667,69.0,2851.0,4.0,23.0,43.0,24.5,0.8693941831588745,2.7051011352856573,-0.7671668529510498
Brazil,Amazonas,Stable_Forest,-64.0868454316634,-8.478434398812661,2021,45.91795349121094,167.0,220.0,399.5,221.0,735.0,2269.5,2832.0,2903.0,3163.5,3162.5,1441.0,551.5,135.0,3364.5,4.0,22.5,41.0,24.0,0.8585147261619568,2.5988372093023253,-0.7580620646476746
Brazil,Amazonas,Stable_Forest,-62.030152588671754,-8.027030968542602,2021,180.967331,226.0,246.0,410.0,228.0,652.0,2079.0,2652.0,2829.0,3045.0,3134.0,1458.0,589.0,95.0,3387.0,4.0,23.0,41.0,26.0,0.8508341312408447,2.7634934126646833,-0.746835470199585
Brazil,Amazonas,Stable_Forest,-55.72361996803907,-9.789974713627164,2021,1.2866230010986328,400.0,484.0,764.0,830.0,1385.0,2551.0,2935.0,3128.0,3386.0,3280.0,2437.0,1283.0,69.0,2412.0,4.0,85.0,78.0,49.0,0.5805962681770325,1.2826523777628935,-0.6073998212814331
Brazil,Amazonas,Stable_Forest,-63.34995740410016,-8.033858164701911,2021,90.978142,226.0,268.5,477.0,262.5,796.5,2289.5,2938.5,3074.0,3287.0,3225.0,1529.0,624.0,222.0,3184.5,4.0,27.5,49.0,29.0,0.8426494598388672,2.6661925082977715,-0.7313432693481445
Brazil,Amazonas,Stable_Forest,-60.29864987853138,-10.002156783736194,2021,150.025162,198.0,211.0,324.0,192.0,696.0,2068.0,2695.0,2580.0,3102.0,2912.0,1451.0,598.0,76.0,2964.0,4.0,21.0,33.0,24.0,0.8614718317985535,2.77609858172518,-0.7768595218658447
Brazil,Amazonas,Stable_Forest,-59.499149275665005,-11.979887713253733,2021,33.550289,202.4,250.66666666666666,466.875,252.55555555555554,861.5,2303.0,2821.0,2900.0,3125.0,3065.0,1507.8333333333333,610.2857142857143,108.0,2682.0,4.0,26.0,48.0,26.0,0.8397772312164307,2.60951942874666,-0.7226656675338745
Brazil,Amazonas,Stable_Forest,-58.886857578009135,-9.979159912462734,2021,6.149075984954834,461.0,320.0,561.0,398.0,1117.0,2496.0,3064.0,3208.0,3439.0,2971.0,2297.0,1175.0,76.0,2646.0,4.0,41.0,57.0,33.0,0.7792568206787109,2.1973725367532064,-0.7023082971572876
Brazil,Amazonas,Stable_Forest,-64.57552894622442,-8.55703698617312,2021,217.837555,155.5,196.0,374.5,181.0,647.0,2284.5,2870.5,3068.5,3217.0,2941.5,1362.5,543.0,133.0,3411.5,4.0,19.0,39.0,21.0,0.8885982632637024,2.6880469186371254,-0.782457172870636
Brazil,Amazonas,Stable_Forest,-61.4006132375608,-8.727357564042181,2021,171.925644,216.0,215.0,357.0,196.0,589.0,1839.0,2326.0,2508.0,2682.0,2994.0,1209.0,484.0,76.0,3022.0,4.0,20.0,37.0,22.0,0.8550295829772949,2.7889022919179736,-0.7507853507995605
Brazil,Amazonas,Stable_Forest,-64.45991576915824,-5.898383071292984,2021,113.97185516357422,209.0,205.0,402.0,201.0,768.0,2708.0,3386.0,3288.0,3757.0,3494.0,1545.0,614.0,72.0,3502.0,4.0,22.0,40.0,20.0,0.884780764579773,2.6094674556213016,-0.7821138501167297
Brazil,Amazonas,Stable_Forest,-64.56223388001945,-7.767417851432061,2021,146.60462951660156,280.5,247.5,363.5,233.5,650.0,1768.0,2214.0,1967.0,2546.5,2676.5,1197.5,497.5,92.0,3558.5,4.0,24.5,37.5,25.0,0.7877755165100098,2.8648157329367048,-0.6880497932434082
Brazil,Amazonas,Stable_Forest,-56.655352580727836,-10.912778987248153,2021,123.25444030761719,255.0,258.0,451.0,294.0,811.0,2195.0,2655.0,2570.0,3039.0,3101.0,1492.0,639.0,86.0,2553.0,4.0,30.0,46.0,27.0,0.7946927547454834,2.3708333333333336,-0.7014233469963074
Brazil,Amazonas,Stable_Forest,-56.11187183383552,-10.28961767465444,2021,50.289669,161.0,212.0,404.0,236.0,809.0,2733.0,3485.0,3388.0,3850.0,3409.0,1667.0,709.0,92.0,2784.0,4.0,24.0,42.0,22.0,0.8697571754455566,2.4510108864696734,-0.7869198322296143
Brazil,Amazonas,Stable_Forest,-60.6205162448314,-10.449517795227715,2021,174.458893,255.0,293.5,502.0,305.0,718.5,1959.5,2473.5,3048.0,2849.5,2708.0,1378.0,588.5,70.0,2825.0,4.0,31.0,51.5,30.5,0.8180733919143677,2.5609186817290635,-0.7171831130981445
Brazil,Amazonas,Stable_Forest,-60.15159566652101,-11.114899926175045,2021,274.625366,170.5,260.0,447.5,326.0,738.0,1960.0,2526.0,2674.5,2887.0,2766.0,1442.5,644.0,64.0,2695.0,4.0,33.5,46.0,27.0,0.7827028632164001,2.189539436882342,-0.713324785232544
Brazil,Amazonas,Stable_Forest,-56.84849036681353,-11.692965811505957,2021,1.3916250467300415,508.0,676.0,980.0,1644.0,1939.0,2115.0,2345.0,2462.0,2616.0,2611.0,3951.0,3120.0,80.0,2341.0,5.0,168.0,100.0,69.0,0.1992206573486328,0.28179688576546785,-0.43056362867355347
Brazil,Amazonas,Stable_Forest,-63.41274964246011,-11.138345955090564,2021,219.525024,205.0,264.0,450.5,266.5,745.0,2142.5,2773.5,2665.5,3070.0,2918.5,1385.0,604.0,109.5,2591.5,4.0,27.5,46.5,28.0,0.8182128071784973,2.6241522642747754,-0.7108472585678101
Brazil,Amazonas,Stable_Forest,-59.90330132199038,-9.98257351054239,2021,40.118499755859375,218.5,179.0,250.5,168.0,428.0,1251.5,1666.0,1777.5,1877.0,2485.0,1151.5,534.0,64.0,2192.5,4.0,18.5,26.0,18.5,0.8272937536239624,2.7865304709141276,-0.7529585957527161
Brazil,Amazonas,Stable_Forest,-57.332412810368716,-8.505833014978307,2021,243.13059997558594,189.0,220.0,405.0,170.0,662.0,2466.0,3351.0,3355.0,3535.0,3372.0,1471.0,613.0,64.0,2832.0,4.0,19.0,42.0,24.0,0.9035460948944092,2.9209464416727804,-0.7845744490623474
Brazil,Amazonas,Stable_Forest,-60.00714656883459,-8.335063279467185,2021,102.338097,237.5,246.5,423.5,258.0,681.0,2186.5,2804.5,2641.5,3108.0,2999.0,1461.0,596.0,59.0,2788.5,4.0,27.5,43.0,26.5,0.8220382928848267,2.5445713675669905,-0.7236541509628296
Brazil,Amazonas,Stable_Forest,-58.56103862445899,-4.569056113852916,2021,181.419144,238.0,294.0,473.0,267.0,850.0,2332.0,2770.0,2765.0,2988.0,2952.0,1508.0,605.0,108.0,3848.0,4.0,29.0,49.0,30.0,0.8238786458969116,2.887193712436431,-0.7078443765640259
Brazil,Amazonas,Stable_Forest,-59.08538525579955,-11.823491022288524,2021,212.321808,193.5,228.5,388.0,219.0,678.5,2158.0,2521.0,2795.0,2939.5,3063.0,1243.5,498.0,111.0,2654.5,4.0,23.0,40.0,24.0,0.8546781539916992,2.687532603025561,-0.7562048435211182
Brazil,Amazonas,Stable_Forest,-61.789134597942486,-11.178410816762295,2021,0.11906799674034119,448.0,615.0,977.0,1222.0,1793.0,2687.0,3152.0,3288.0,3600.0,3308.0,3445.0,2066.0,87.0,2533.0,4.0,126.0,100.0,63.0,0.45809313654899597,0.859615544645086,-0.5418522953987122
Brazil,Amazonas,Stable_Forest,-57.207187659762454,-3.6257352339990065,2021,267.098969,215.0,239.0,432.0,226.5,776.0,2221.5,2691.0,2820.0,3121.5,3042.5,1565.5,633.0,182.0,3849.0,4.0,23.5,44.0,26.0,0.8513047695159912,2.7157068062827228,-0.7343173623085022
Brazil,Amazonas,Stable_Forest,-63.300999221115646,-8.244692761884762,2021,48.236637115478516,221.0,283.0,419.0,243.0,742.0,2369.0,2968.0,2940.0,3293.0,3028.0,1640.0,688.0,78.0,3300.0,4.0,24.0,43.0,30.0,0.8473138809204102,2.961783439490446,-0.7505210041999817
Brazil,Amazonas,Stable_Forest,-59.94040174322451,-9.678134460754283,2021,94.88101959228516,218.0,210.0,383.0,209.0,665.5,2110.0,2633.5,2698.5,2936.5,2893.5,1277.0,518.0,64.0,2706.5,4.0,22.5,37.0,22.0,0.8562338948249817,2.6166701702753836,-0.7514197826385498
Brazil,Amazonas,Stable_Forest,-64.87835102850111,-9.177413521386061,2021,249.731445,267.0,252.0,408.0,241.0,737.0,2333.0,3041.0,3139.0,3495.0,3358.0,1517.0,594.0,199.0,3359.0,4.0,24.0,42.0,27.0,0.8573964238166809,2.6873145400593472,-0.7699464559555054
Brazil,Amazonas,Stable_Forest,-56.4641910882672,-6.1673386673583686,2021,223.2989501953125,152.0,246.0,444.0,211.0,697.0,2436.0,3073.0,3230.0,3365.0,3017.0,1548.0,616.0,64.0,3613.0,4.0,22.0,46.0,25.0,0.8773612380027771,2.8459653092006034,-0.7583015561103821
Brazil,Amazonas,Stable_Forest,-64.66500114852272,-5.644339508943983,2021,280.48876953125,246.0,258.0,362.0,215.0,671.0,1973.0,2595.0,2342.0,2929.0,3039.0,1350.0,494.0,71.0,3504.0,4.0,22.0,38.0,27.0,0.8318341970443726,3.131625441696113,-0.7322485446929932
Brazil,Amazonas,Stable_Forest,-60.413454571841854,-11.340646557074281,2021,142.457016,197.0,208.0,376.0,238.0,717.0,2072.0,2629.0,2708.0,3005.0,2941.0,1561.0,710.0,69.0,2741.0,4.0,26.0,39.0,24.0,0.8384249806404114,2.396197128443927,-0.7561608552932739
Brazil,Amazonas,Stable_Forest,-55.860163891225234,-10.423646315045074,2021,1.2719420194625854,639.5,879.0,1274.0,1846.0,2354.5,2784.5,3062.0,3296.0,3571.5,3532.5,4539.5,3025.5,84.0,2208.0,5.0,188.0,131.0,91.0,0.28199145197868347,0.46590836064520275,-0.44245076179504395
Brazil,Amazonas,Stable_Forest,-58.473991873427806,-10.515723631667324,2021,29.258466720581055,284.0,280.0,440.0,260.0,782.0,2427.0,3098.0,3174.0,3470.0,3380.0,1619.0,652.0,70.0,2606.0,4.0,27.0,45.0,29.0,0.8485730886459351,2.764705882352941,-0.7565025091171265
Brazil,Amazonas,Stable_Forest,-55.45493386655892,-7.01040756150454,2021,0.3236980140209198,416.0,566.0,806.0,955.0,1442.0,2588.0,3057.0,3100.0,3461.0,3180.0,3037.0,1752.0,81.0,2766.0,4.0,99.0,82.0,58.0,0.528976559638977,1.1693196685564762,-0.5873016119003296
Brazil,Amazonas,Stable_Forest,-58.73189819149852,-10.183706302656748,2021,170.751511,211.0,248.0,367.0,201.0,609.0,2211.0,2754.0,2891.0,3098.0,3089.0,1463.0,604.0,70.0,2611.0,4.0,22.0,37.0,27.0,0.8699870705604553,3.004915102770331,-0.7747083902359009
Brazil,Amazonas,Stable_Forest,-56.08222742945958,-7.162402507577562,2021,215.017029,123.5,176.0,328.5,158.5,668.5,2342.0,2983.0,2669.0,3266.0,2914.0,1451.0,580.5,58.0,3081.0,4.0,17.0,34.0,18.5,0.8878868222236633,2.7276184267709693,-0.7808173298835754
Brazil,Amazonas,Stable_Forest,-60.84204079389528,-6.6376965501233505,2021,71.368187,330.0,282.0,417.0,270.5,744.0,2007.0,2474.0,2122.0,2809.0,3063.0,1482.0,640.0,78.0,3460.5,4.0,28.0,43.0,29.0,0.7738767266273499,2.8379828326180254,-0.6715242266654968
Brazil,Amazonas,Stable_Forest,-60.412286761972496,-9.510688491794404,2021,240.202286,310.0,223.0,384.0,215.0,670.0,2096.0,2762.0,2577.0,3086.0,3296.0,1467.0,599.0,70.0,3147.0,4.0,22.0,40.0,24.0,0.8459885120391846,2.6895923479845134,-0.740628182888031
Brazil,Amazonas,Stable_Forest,-62.47329151832792,-9.713797577533828,2021,1.8173799514770508,455.0,575.0,854.0,1144.0,1576.0,2017.0,2312.0,2476.0,2744.0,2733.0,3661.0,2257.0,82.0,2662.0,5.0,119.0,87.0,61.0,0.3679558038711548,0.6622253157005071,-0.48708710074424744
Brazil,Amazonas,Stable_Forest,-61.47032250360847,-6.076159666020238,2021,208.077286,288.0,274.0,447.0,234.0,729.0,2139.0,2768.0,2878.0,3085.0,3126.0,1420.0,564.0,137.0,3660.0,4.0,25.0,47.0,29.0,0.8496143817901611,2.966786355475763,-0.7311277985572815
Brazil,Amazonas,Stable_Forest,-57.4217053496102,-5.3671194122646995,2021,192.0586395263672,194.0,156.5,303.5,155.5,612.5,2147.0,2683.5,2374.0,3124.0,3350.0,1447.5,563.0,130.0,3522.5,4.0,15.0,30.5,18.0,0.8770508170127869,2.598688063722619,-0.7732959985733032
Brazil,Amazonas,Stable_Forest,-61.54605048205975,-7.853835781764358,2021,2.6026499271392822,295.0,329.0,540.5,375.5,978.0,2443.5,2978.0,2982.5,3387.0,3259.0,1999.0,942.0,94.5,3339.0,4.0,39.0,55.5,36.0,0.776354968547821,2.35373781148429,-0.6931592226028442
Brazil,Amazonas,Stable_Forest,-59.73217226036561,-10.44233127295476,2021,122.776848,182.5,197.5,355.5,186.5,672.5,2360.5,3058.5,3070.5,3333.0,3414.0,1331.0,541.5,64.0,2686.0,4.0,19.5,37.0,20.5,0.8854774236679077,2.661253114330534,-0.792469322681427
Brazil,Amazonas,Stable_Forest,-63.494496333314984,-5.903772962997701,2021,55.660679,169.0,246.0,442.0,253.0,692.0,2150.0,2849.0,3038.0,3098.0,3085.0,1402.0,520.0,66.0,3619.0,4.0,26.0,45.0,25.0,0.8462473154067993,2.567293510324484,-0.745976984500885
Brazil,Amazonas,Stable_Forest,-58.99636221114331,-6.697614179574122,2021,211.014694,180.0,222.0,387.0,223.0,667.0,2020.0,2550.0,2589.0,2930.0,2947.0,1337.0,541.0,65.0,3174.0,4.0,23.0,39.0,24.0,0.8413940072059631,2.613787008395935,-0.7399193644523621
Brazil,Amazonas,Stable_Forest,-56.99797003009102,-11.950333140406201,2021,65.69266510009766,233.0,265.7,435.5,262.75,680.1428571428571,2103.0,2683.0,3062.4,3019.0,3018.6666666666665,1458.2857142857142,589.6666666666666,75.0,2488.0,4.0,27.0,45.0,27.0,0.8419620394706726,2.6440228169918596,-0.7509934306144714
Brazil,Amazonas,Stable_Forest,-64.53447593774015,-9.341086566152638,2021,4.706221103668213,307.0,336.0,568.0,457.0,1058.0,2030.0,2386.0,2314.0,2761.0,2856.0,2020.0,949.0,83.0,2951.0,4.0,48.0,58.0,35.0,0.6701551675796509,1.829917225068979,-0.6058292984962463
Brazil,Amazonas,Stable_Forest,-58.657517685973424,-9.24451767310979,2021,258.184021,271.0,342.0,535.0,360.0,849.0,2233.0,2840.0,2974.0,3158.0,3104.0,1619.0,731.0,76.0,2761.0,4.0,36.0,55.0,34.0,0.7840431928634644,2.5428015564202333,-0.6950698494911194
Brazil,Amazonas,Stable_Forest,-62.59456408168405,-8.26212007839668,2021,121.209541,275.0,283.0,404.0,243.0,746.0,2227.0,2919.0,2913.0,3267.0,3185.0,1490.0,616.0,88.0,3199.0,4.0,25.0,42.0,29.0,0.8460075855255127,2.967326072460547,-0.7564063668251038
Brazil,Amazonas,Stable_Forest,-60.932051985364055,-10.049677662266117,2021,498.624939,264.5,311.5,459.0,310.5,716.5,1923.5,2413.5,2834.0,2846.5,2858.0,1471.5,641.0,70.0,2848.5,4.0,32.5,47.0,33.0,0.8025123476982117,2.6712183762040858,-0.7212268710136414
Brazil,Amazonas,Stable_Forest,-61.46672924247199,-8.06745515632798,2021,289.171936,182.5,244.0,431.5,250.0,663.0,2070.5,2676.0,2995.5,3026.5,2885.5,1340.5,535.5,81.0,3311.5,4.0,26.5,44.0,26.5,0.8459405303001404,2.5740671291955746,-0.7481762766838074
Brazil,Amazonas,Stable_Forest,-56.91343856185537,-6.700129462369657,2021,202.519745,160.0,218.0,398.0,199.0,652.0,2184.0,2762.0,3031.0,3067.0,2876.0,1398.0,578.0,64.0,3156.0,4.0,21.0,41.0,23.0,0.8767802119255066,2.732535700501737,-0.7678623795509338
Brazil,Amazonas,Stable_Forest,-55.28802688676951,-9.635913642400665,2021,0.6243690252304077,370.0,490.0,677.0,971.0,1235.0,1667.0,1904.0,1875.0,2226.0,2215.0,3166.0,2215.0,69.0,2083.0,5.0,100.0,68.0,49.0,0.3176387846469879,0.5612118202135584,-0.46943575143814087
Brazil,Amazonas,Stable_Forest,-64.84735915119899,-6.007169052199858,2021,110.443481,185.0,238.0,452.0,214.0,781.0,2263.0,2807.0,2898.0,3184.0,3055.0,1410.0,511.0,66.0,3517.0,4.0,22.0,45.0,24.0,0.862467885017395,2.7981651376146788,-0.7301492691040039
Brazil,Amazonas,Stable_Forest,-60.9895441635477,-7.266607080535427,2021,83.893806,257.0,324.5,518.0,302.5,819.0,2235.0,2770.5,2838.0,3123.5,3097.0,1598.0,662.0,75.0,3264.5,4.0,32.0,53.0,34.5,0.807355523109436,2.8549712870172277,-0.6912991404533386
Brazil,Amazonas,Stable_Forest,-57.905088803994914,-5.314837462728943,2021,75.284752,308.0,265.0,421.0,233.0,656.0,2217.0,2878.0,3176.0,3154.0,3211.0,1555.0,603.0,111.0,3737.0,4.0,24.0,43.0,27.0,0.863303005695343,2.8434782608695652,-0.7659160494804382
Brazil,Amazonas,Stable_Forest,-60.7850876048821,-8.121623567960388,2021,160.283951,223.0,245.0,415.0,243.0,689.0,2151.0,2782.0,3063.0,3101.0,2930.0,1499.0,608.0,65.0,2873.0,4.0,26.0,43.0,25.0,0.8529945611953735,2.626187371950084,-0.7613571286201477
Brazil,Amazonas,Stable_Forest,-64.13957653884121,-4.6319381837412825,2021,188.060181,216.0,230.5,426.5,227.5,778.5,2385.5,2998.0,2977.5,3184.0,3071.5,1445.5,568.5,75.0,3917.5,4.0,23.5,44.0,24.0,0.8580343127250671,2.629314466010135,-0.749412477016449
Brazil,Amazonas,Stable_Forest,-61.06185854391932,-5.378348353316193,2021,103.41629028320312,221.0,244.0,409.5,212.5,702.0,2141.0,2696.0,2606.0,3050.5,2980.5,1257.0,508.0,82.5,3896.0,4.0,22.0,42.0,25.5,0.8492105603218079,2.9160575048732946,-0.7284032702445984
Brazil,Amazonas,Stable_Forest,-60.208728518591016,-9.829949743770483,2021,302.421814,204.0,269.0,488.0,278.0,696.0,1792.0,2357.0,3038.0,2620.0,2772.0,1232.0,499.0,64.0,2802.0,4.0,29.0,50.0,29.0,0.8323280811309814,2.5655326268823204,-0.7231990694999695
Brazil,Amazonas,Stable_Forest,-55.19972249434056,-10.526683078133583,2021,0.010710000060498714,437.5,544.5,911.5,882.0,1643.5,2526.5,2859.0,3270.0,3298.5,3098.5,3128.0,1822.5,83.0,2158.0,4.0,90.0,93.0,56.5,0.5751445293426514,1.3328124127923202,-0.5640320181846619
Brazil,Amazonas,Stable_Forest,-62.736947054217,-9.90028783051704,2021,29.74775505065918,322.0,287.0,432.0,290.0,932.0,2056.0,2539.0,2632.0,2870.0,2806.0,1874.0,915.0,82.0,2799.0,4.0,28.0,45.0,28.0,0.8015058040618896,2.636793514974105,-0.7180156707763672
Brazil,Amazonas,Stable_Forest,-63.311419678411426,-11.892661299165727,2022,50.938541,313.0,321.0,502.0,255.0,841.0,2732.0,3467.0,3629.0,3894.0,3510.0,1833.0,772.0,321.0,2884.0,4.0,26.0,52.0,31.0,0.8686920404434204,3.064486830154405,-0.7569595575332642
Brazil,Amazonas,Stable_Forest,-57.239437178462346,-5.436469352198726,2022,244.264648,144.0,187.5,342.5,178.5,534.5,1722.5,2272.0,2490.5,2666.5,2822.0,1238.5,487.5,64.0,3227.5,4.0,20.0,35.0,20.0,0.8662420511245728,2.6805797101449276,-0.758206844329834
Brazil,Amazonas,Stable_Forest,-62.716645128795896,-7.477621340775102,2022,1.0636630058288574,351.5,339.0,513.0,340.5,887.5,2213.0,2636.5,2613.0,2922.5,2810.0,1577.0,678.0,129.0,3017.0,4.0,35.0,53.0,35.5,0.7694261074066162,2.6868053913454713,-0.6717850565910339
Brazil,Amazonas,Stable_Forest,-59.02744391997384,-8.225378983276192,2022,379.058899,174.0,219.5,378.5,241.0,750.0,2109.0,2716.5,2612.5,3107.0,3040.5,1493.0,669.0,78.5,2828.5,4.0,25.0,39.5,22.0,0.8310846090316772,2.4567491971407853,-0.7469074130058289
Brazil,Amazonas,Stable_Forest,-61.21663826737311,-8.022898718235652,2022,119.105927,309.5,370.0,493.5,314.5,784.5,2361.5,2945.5,3075.5,3322.0,3033.5,1586.5,634.5,338.0,3294.5,4.0,33.0,51.0,38.0,0.8144542574882507,3.1539867489147815,-0.7234519720077515
Brazil,Amazonas,Stable_Forest,-59.69776678498383,-10.687930671633037,2022,226.901199,199.0,244.0,464.0,257.0,864.0,2936.0,3852.0,3660.0,4137.0,3757.0,1440.0,598.0,62.0,2668.0,4.0,27.0,48.0,25.0,0.8687770962715149,2.5222353987548174,-0.7749757766723633
Brazil,Amazonas,Stable_Forest,-63.631130088029565,-7.067989571216601,2022,173.035507,270.0,290.0,461.0,238.0,652.0,1946.0,2493.0,2644.0,2858.0,3016.0,1260.0,460.0,146.0,3715.0,4.0,25.0,47.0,30.0,0.8348369002342224,3.1691253951527925,-0.7030595541000366
Brazil,Amazonas,Stable_Forest,-62.01640836482473,-7.087393181353582,2022,237.654465,216.0,232.5,415.0,220.5,692.0,2201.0,2749.5,2987.5,3120.0,3122.0,1377.0,551.5,87.0,3542.5,4.0,23.5,42.5,24.5,0.8625311851501465,2.6939927952487586,-0.7560617327690125
Brazil,Amazonas,Stable_Forest,-59.66884103283518,-11.317829348857645,2022,210.18157958984375,199.0,245.0,436.0,289.0,764.0,2256.5,2976.0,3068.0,3229.0,3083.5,1487.5,619.0,93.0,2527.5,4.0,30.0,45.0,25.5,0.8278224468231201,2.3427752486933064,-0.7511415481567383
Brazil,Amazonas,Stable_Forest,-64.81016889843644,-11.333639697858148,2022,205.356522,241.0,232.5,363.0,194.0,657.0,2109.0,2745.5,2763.0,3089.5,3092.5,1346.5,530.0,73.0,2949.5,4.0,20.5,37.5,24.5,0.8687859177589417,2.9403685475563694,-0.767754316329956
Brazil,Amazonas,Stable_Forest,-57.00093447052861,-11.600798663355295,2022,102.58211517333984,197.0,231.0,401.5,216.0,672.0,2231.5,2870.5,3159.0,3194.0,3271.0,1416.5,566.5,66.0,2228.0,4.0,22.0,41.0,23.5,0.871999979019165,2.701487057095649,-0.7744698524475098
Brazil,Amazonas,Stable_Forest,-56.62148609451653,-5.6272715185457125,2022,0.15074199438095093,491.5,414.0,609.5,471.0,877.5,1498.5,1834.5,843.0,1854.5,2229.0,1409.5,739.5,62.0,3858.0,4.0,48.0,62.5,43.0,0.2831050157546997,1.6460176991150444,-0.16075731813907623
Brazil,Amazonas,Stable_Forest,-62.10093983306037,-8.796976998561444,2022,0.17170800268650055,505.5,516.5,701.5,379.0,972.5,2405.0,2896.5,3124.0,3206.5,3282.0,1302.0,487.0,292.0,2875.0,4.0,38.0,71.5,53.0,0.7836140394210815,4.499262415997378,-0.6332505345344543
Brazil,Amazonas,Stable_Forest,-56.801688140510905,-10.634031754585866,2022,34.418152,245.0,262.0,469.0,247.0,806.0,2434.0,3055.0,3136.0,3361.0,3396.0,1368.0,526.0,86.0,2335.0,4.0,26.0,48.0,27.0,0.853975772857666,2.721363978899774,-0.7398058176040649
Brazil,Amazonas,Stable_Forest,-60.069220154967255,-11.485454980874348,2022,430.1827697753906,225.0,227.5,432.0,229.5,741.0,2440.0,3061.5,3338.5,3404.5,2994.5,1411.5,579.0,97.5,2329.5,4.0,24.5,44.5,24.0,0.8713564872741699,2.582011460842123,-0.7708526849746704
Brazil,Amazonas,Stable_Forest,-60.686452586685775,-8.89022212505305,2022,163.724182,220.5,210.0,317.5,165.5,695.5,2339.5,3086.0,2693.0,3363.0,3179.5,1436.0,557.0,64.0,2964.0,4.0,17.5,33.5,22.0,0.8842049837112427,2.9918323863636367,-0.7890715599060059
Brazil,Amazonas,Stable_Forest,-57.90922105430186,-9.958139334814337,2022,54.99364471435547,287.0,270.0,415.0,228.0,753.0,2291.0,2966.0,3043.0,3356.0,3574.0,1414.0,582.0,81.0,2927.0,4.0,24.0,43.0,28.0,0.8605930805206299,2.9482614160033513,-0.759976863861084
Brazil,Amazonas,Stable_Forest,-57.513153845533566,-9.00017591582928,2022,46.060455322265625,221.0,231.0,329.0,197.0,522.0,1747.0,2268.0,2499.0,2514.0,3144.0,1079.0,438.0,64.0,2600.0,4.0,19.0,35.0,24.0,0.8538575768470764,2.952038984354963,-0.7673267126083374
Brazil,Amazonas,Stable_Forest,-59.59823345150339,-10.02039258400382,2022,0.13673999905586243,320.5,436.5,764.0,742.5,1342.0,2275.5,2690.5,2822.5,3023.5,3034.5,2506.5,1333.5,65.0,2635.5,4.0,75.5,77.5,46.5,0.583450198173523,1.2984580810287782,-0.5739579200744629
Brazil,Amazonas,Stable_Forest,-60.847161191014756,-5.659610868774015,2022,161.609131,213.0,243.0,381.0,204.0,674.0,2028.0,2592.0,2714.0,2919.0,2943.0,1338.0,559.0,120.0,3959.0,4.0,21.0,39.0,25.0,0.8601782321929932,2.9648003779825185,-0.7537964582443237
Brazil,Amazonas,Stable_Forest,-57.850920392362504,-8.826441739880565,2022,226.429611,212.0,189.0,306.0,175.0,654.0,2267.0,2964.0,2824.0,3341.0,3196.0,1410.0,554.0,64.0,2948.0,4.0,18.0,32.0,20.0,0.883294403553009,2.6948118006103767,-0.8044728636741638
Brazil,Amazonas,Stable_Forest,-57.70296786506802,-8.822668815687262,2022,56.6264762878418,263.0,297.0,466.0,245.0,737.0,2320.0,3003.0,3320.0,3365.0,3244.0,1457.0,581.0,64.0,2982.0,4.0,27.0,49.0,30.0,0.8625525832176208,2.998829724985372,-0.7538298964500427
Brazil,Amazonas,Stable_Forest,-56.036143855384246,-6.807657801878763,2022,170.13710021972656,114.0,159.0,336.0,146.0,513.0,2010.0,2543.0,3018.0,2835.0,2794.0,1264.0,497.0,58.0,2900.0,4.0,16.0,34.0,19.0,0.9077117443084717,2.6567992599444956,-0.7996422052383423
Brazil,Amazonas,Stable_Forest,-58.20539560347607,-8.050566828986534,2022,153.376602,244.0,203.0,384.0,230.0,666.0,2340.0,2932.0,2789.0,3312.0,3163.0,1406.0,557.0,235.0,3108.0,4.0,24.0,40.0,21.0,0.8476316928863525,2.41643059490085,-0.7579577565193176
Brazil,Amazonas,Stable_Forest,-55.90777460128357,-6.067266344707454,2022,259.136902,121.5,195.0,367.0,174.0,648.0,2076.5,2687.5,2780.0,3000.0,2927.5,1335.5,530.5,58.0,3067.5,4.0,18.0,38.0,20.5,0.8821936249732971,2.757671957671958,-0.7667620182037354
Brazil,Amazonas,Stable_Forest,-60.287600600536706,-11.507014547693217,2022,112.83621978759766,240.5,201.0,302.0,207.5,595.0,1754.0,2235.0,2194.0,2526.5,2859.5,1305.5,546.0,110.5,2427.5,4.0,21.0,31.5,21.5,0.8271913528442383,2.569857697283312,-0.7580128312110901
